Month,IC,IC_p,alpha,R2_train,R2_test,MSE_train,MSE_test,N_train,N_test,jb_p,bp_p,dw,normality_ok,homosced_ok,autocorr_ok,post_fails,pre_vif_max,pre_flags,post_flags
2007-02,0.06878138235739369,0.006269419944767094,244.205309454865,0.019263940149046754,-0.14641452429162305,0.014612506779260345,0.013979832916300953,1578,1578,0.0,2.682673677816774e-06,1.945513732427063,False,False,True,2,4.899674210627359,,non-normal|heteroscedastic
2007-03,0.06746051839274476,0.00738350197766697,184.20699693267164,0.04943649883142964,-0.8300185781183653,0.01159154794456381,0.03190054042295557,1578,1576,0.0,9.762425310730959e-10,2.0264393074655986,False,False,True,2,5.366340865532207,,non-normal|heteroscedastic
2007-04,0.013695720116652143,0.5905117959545579,1000.0,0.005535912071790161,-0.030876406149133784,0.01733531135446189,0.02040285840395732,1576,1546,1.1037992083321387e-208,1.1859872724334387e-07,1.8867533303291477,False,False,True,2,4.631917159854672,,non-normal|heteroscedastic
2007-05,0.08253415549106292,0.0011575146720717334,1000.0,0.012274879094980373,0.00692777748534168,0.019548818523392755,0.021342198204767873,1546,1547,0.0,1.6272360044887607e-05,1.9352074218066777,False,False,True,2,4.673852848302611,,non-normal|heteroscedastic
2007-06,0.08441762106328293,0.0008853500556947946,1000.0,0.013624096248635587,-0.020143972322162806,0.021198287058077414,0.023984738890395808,1547,1548,0.0,0.00034734807448116064,1.9469638613281823,False,False,True,2,4.988461227031033,,non-normal|heteroscedastic
2007-07,0.03206519648652315,0.20705170650663637,568.9866029018293,0.007774755632559471,-0.00868092783936758,0.023328338011388762,0.02123413634585665,1548,1550,4.427111742194913e-251,6.712969375537539e-05,1.8672855658262133,False,False,True,2,5.099695210005028,,non-normal|heteroscedastic
2007-08,0.04952289787832237,0.05125464124148345,104.81131341546852,0.05562882576278083,-0.3380607702990013,0.019880326594262008,0.03330791110271873,1550,1550,0.0,2.360869904911352e-09,1.9366562873374897,False,False,True,2,5.181060108691522,,non-normal|heteroscedastic
2007-09,0.1999168245694431,1.6581827474380506e-16,754.3120063354608,0.009714225279389255,-0.1876147786674094,0.024650861368060595,0.04549100676701291,1550,1669,2.9020711101370833e-143,1.8313475580101793e-07,1.9205369662719904,False,False,True,2,5.040435093461425,,non-normal|heteroscedastic
2007-10,-0.12420010013572098,2.746486809260384e-07,104.81131341546852,0.10296321495609173,-0.35384591646446095,0.03436055797864059,0.04094883189728439,1669,1702,3.7420617900833494e-186,4.993371228345896e-09,1.921943798268707,False,False,True,2,5.063852533222086,,non-normal|heteroscedastic
2007-11,0.42857643327962525,4.916830544430837e-77,244.205309454865,0.026559488420611843,-0.9689375815181771,0.02944297529424004,0.09096537268351881,1702,1703,9.129741082520876e-119,0.004331013265871855,1.9006101662212453,False,False,True,2,5.998700622480905,,non-normal|heteroscedastic
2007-12,-0.15852986461175345,5.055907562425095e-11,10.985411419875572,0.23819040034587913,-20.929020199155755,0.0351957800983137,0.31188363742983116,1703,1698,4.676219429451555e-09,0.0037310666403921537,1.9361793629120605,False,False,True,2,6.074053664934622,,non-normal|heteroscedastic
2008-01,0.07772926284014685,0.001326478994903692,244.205309454865,0.041179777040467935,-2.9221723564194915,0.013636739629133695,0.05485902448576862,1698,1703,0.0,0.00015173802650026366,2.0464454972059047,False,False,True,2,6.160016117365082,,non-normal|heteroscedastic
2008-02,0.01643809982289952,0.49795790447150456,429.1934260128778,0.03148550376550996,-1.5076355123167056,0.013546513420499744,0.03427852602767027,1703,1702,7.557010416721834e-114,0.00048821397709779887,2.0468469763836072,False,False,True,2,6.65839404325796,,non-normal|heteroscedastic
2008-03,-0.09875699352089684,4.254128739873291e-05,104.81131341546852,0.046565278397744825,-2.8575197760358035,0.01303312892148889,0.1009091192236296,1702,1712,0.0,9.891909093602534e-05,2.00382290005364,False,False,True,2,5.417553583334686,,non-normal|heteroscedastic
2008-04,-0.09533804832280443,0.0001533226815327603,244.205309454865,0.023488010289743566,-2.8204356126611048,0.025544642805237935,0.05158242230604385,1712,1572,2.0995706862567226e-37,7.24760956577198e-05,1.959872805649274,False,False,True,2,5.527327095825848,,non-normal|heteroscedastic
2008-05,-0.0906953152124964,0.00031902111778251715,323.745754281764,0.030444551751083515,-1.9853480617619375,0.01309065867121515,0.03662962914452599,1572,1571,0.0,0.0037106175495555255,1.9382286419739418,False,False,True,2,5.384148690647363,,non-normal|heteroscedastic
2008-06,0.07985731011888976,0.001536222955819698,323.745754281764,0.03302121996542062,-2.229637593253801,0.01186463801557131,0.06309283306943868,1571,1571,0.0,0.34608684581566246,1.9545643593963906,False,True,True,1,5.528089566195933,,non-normal
2008-07,-0.044230251381081075,0.07967660999463662,323.745754281764,0.03330308783223079,-0.16130036811347748,0.0188849817191702,0.016265838619229343,1571,1571,3.691854375437742e-40,2.2825456120511574e-06,1.977728167294855,False,False,True,2,5.525634094921606,,non-normal|heteroscedastic
2008-08,-0.022203467513463603,0.37915133643703786,1000.0,0.005724256730926358,-2.5688676906037085,0.013926395984271938,0.052059916586975265,1571,1571,0.0,0.0032913169975082998,2.022151893243291,False,False,True,2,5.392044787648879,,non-normal|heteroscedastic
2008-09,0.1668325510327935,4.138310260840354e-12,244.205309454865,0.029798172510108745,-0.669345381426423,0.014152563387159551,0.021740274528964237,1571,1705,0.0,2.1212723978744264e-07,1.9629178079593466,False,False,True,2,5.601987467094336,,non-normal|heteroscedastic
2008-10,0.13997028007876705,5.7912361397887775e-09,323.745754281764,0.016107993607705318,-1.0873142512133769,0.012813455240487453,0.050722862041730085,1705,1716,0.0,0.31940578831556565,1.9714420847995475,False,True,True,1,5.485396634040409,,non-normal
2008-11,-0.24110628531645892,4.308086869971062e-24,568.9866029018293,0.024134482941628455,-1.8165581651240705,0.023714058371545773,0.08988848126685448,1716,1714,4.863546431050605e-211,0.06254826684850646,2.002750636637257,False,True,True,1,4.5261036995826425,,non-normal
2008-12,-0.1721841139751483,7.23745333864057e-13,323.745754281764,0.06476738309175967,-1.8868580198091829,0.0298472939796024,0.05386680539116785,1714,1713,3.309283864703215e-36,9.822653821897308e-07,2.004560614574036,False,False,True,2,5.964597964883621,,non-normal|heteroscedastic
2009-01,0.1893009417633437,2.773803860425301e-15,323.745754281764,0.03699920461104078,-0.01431704597017025,0.01796893926920095,0.01852682132322378,1713,1713,0.0,0.020516749902644123,1.9695577114742564,False,False,True,2,8.523076329182041,,non-normal|heteroscedastic
2009-02,-0.08475142387182122,0.00044561088678218207,568.9866029018293,0.01646229733075044,-0.2898049447366593,0.01796462689294395,0.028212215906524018,1713,1713,0.0,3.398778542718277e-06,1.973705490346212,False,False,True,2,7.028473678889959,,non-normal|heteroscedastic
2009-03,0.20022988969387046,5.600852153463948e-17,568.9866029018293,0.025420055941139053,-1.1094286114583851,0.021317223129091335,0.06767407428174442,1713,1716,3.2755860576685256e-150,0.3696060248217401,2.015006886190793,False,True,True,1,6.587626710333907,,non-normal
2009-04,0.377796955021531,2.896425267368153e-58,184.20699693267164,0.09545502301386899,-0.9977916476665762,0.029019348477224285,0.07988750440843347,1716,1684,1.6493516366725587e-18,1.1807349343478475e-10,1.9070907996962925,False,False,True,2,6.233844657965669,,non-normal|heteroscedastic
2009-05,-0.1811646273382988,6.724112028051597e-14,104.81131341546852,0.21681081767481747,-9.438334081908469,0.03131809532226186,0.23829119375043764,1684,1685,1.3046972149157379e-58,1.5665443071406623e-61,1.9785295605851794,False,False,True,2,7.265258402026481,,non-normal|heteroscedastic
2009-06,0.24475078555203628,2.1603024603527883e-24,184.20699693267164,0.040091186551296065,-0.29992107678641355,0.021913249303325333,0.03157064330030105,1685,1684,3.3801947073604874e-263,0.07317444617484783,2.0189769050606863,False,True,True,1,7.163550639637812,,non-normal
2009-07,-0.11636872957409938,1.683655974237058e-06,184.20699693267164,0.048813605422779904,-0.2865313753559564,0.02310106891222512,0.03127667182184053,1684,1684,1.2793377079153123e-93,0.15383917167131117,1.9991923311501743,False,True,True,1,5.119900501613327,,non-normal
2009-08,-0.021628950741977352,0.375350870106748,323.745754281764,0.03956830075491313,-0.10311245263498225,0.02334891137518511,0.023256849391338617,1684,1682,6.76539251115527e-80,0.08849031060531738,2.0031460028774974,False,True,True,1,4.801596881716598,,non-normal
2009-09,-0.1365464465964489,7.2258027318806985e-09,1000.0,0.0023495308827309325,-1.2169607456993932,0.02103340112790496,0.041965479891924534,1682,1781,5.177877223634096e-186,0.0024560931467826168,2.0391314957560507,False,False,True,2,4.920091687428333,,non-normal|heteroscedastic
2009-10,0.09399437659546152,4.6170508122510214e-05,323.745754281764,0.04426541786150673,-0.6657222710628241,0.018091371471756417,0.03191464972575662,1781,1873,0.0,0.6301727621206095,1.9416655210757545,False,True,True,1,5.144064283306101,,non-normal
2009-11,-0.08879957627933904,0.00011902706900505237,1000.0,0.005493322879102092,-0.12359409284866585,0.019054396282993876,0.024431479493120183,1873,1873,0.0,0.039255168862248266,1.9572497588139912,False,False,True,2,6.328145851308968,,non-normal|heteroscedastic
2009-12,0.11279300812984526,9.954698386848985e-07,184.20699693267164,0.04556639123398787,-0.6048641467706017,0.02075324646909851,0.02863876855896701,1873,1872,2.569127579490069e-168,7.713309214488437e-05,1.969580849607724,False,False,True,2,6.687290474901118,,non-normal|heteroscedastic
2010-01,-0.14947842646275325,1.0380939223308176e-10,1000.0,0.00829882496978207,-0.06654467707595657,0.01769688760789899,0.01300969799082068,1872,1850,0.0,0.29962254703179914,2.016757190956874,False,True,True,1,6.285852618276889,,non-normal
2010-02,0.20351290443168762,9.556938146329193e-19,754.3120063354608,0.022303106621055835,-0.19109749112241392,0.011925933889891624,0.02364709781916466,1850,1850,0.0,0.0800261697599844,2.0490212983701572,False,True,True,1,6.456690319686933,,non-normal
2010-03,-0.0248938886921387,0.2838925722384411,244.205309454865,0.03278535863911336,-0.2486725378403376,0.01920230661793789,0.02885298656822126,1850,1855,0.0,4.027018986204725e-05,1.9971773538253697,False,False,True,2,6.378320341679587,,non-normal|heteroscedastic
2010-04,0.01509128360437563,0.5188117811568871,184.20699693267164,0.0396909883764095,-2.46195521590372,0.02218979129759652,0.04604524241094294,1855,1830,6.358429203031199e-191,0.00010182995078477114,1.9653569602472265,False,False,True,2,6.124049627389449,,non-normal|heteroscedastic
2010-05,0.095444047963853,4.323002532685232e-05,1000.0,0.00936771918527568,-1.054045438027218,0.013175763597598148,0.0327873952201666,1830,1830,0.0,0.4228571289524898,2.027957813153919,False,True,True,1,6.095432659391228,,non-normal
2010-06,0.12727028129563697,4.68313366660827e-08,1000.0,0.008632687731926048,-0.0008993249343594023,0.01582455347575273,0.019076515485730895,1830,1830,0.0,0.029113425716718534,2.0267246528364464,False,False,True,2,5.192454553810554,,non-normal|heteroscedastic
2010-07,0.06951911390805512,0.002932967447401459,429.1934260128778,0.01956110517006726,-0.0423998244515813,0.018686552477455903,0.022829566296421175,1830,1829,0.0,6.8993517560128794e-06,1.982272347496714,False,False,True,2,4.997121393697454,,non-normal|heteroscedastic
2010-08,0.02893165910604503,0.2161881766365674,1000.0,0.007705564950073462,-0.1387781159850061,0.02173220971373479,0.020384284476238704,1829,1829,0.0,0.03240978917585774,1.996831381159259,False,False,True,2,5.049351108162104,,non-normal|heteroscedastic
2010-09,0.06328361098898641,0.0061492135492497825,1000.0,0.0053553461778771405,-0.11581645562137965,0.01780427573350652,0.020485045394025615,1829,1873,0.0,1.8655380013031194e-08,1.9718419011770936,False,False,True,2,5.104497571622271,,non-normal|heteroscedastic
2010-10,-0.0034754623654479496,0.8785697853744333,1000.0,0.014310358126289557,-0.6484818642222996,0.01809607391652893,0.0242746266170622,1873,1935,0.0,0.0007071886619472884,1.9237397175253605,False,False,True,2,4.8436310626010295,,non-normal|heteroscedastic
2010-11,0.025611227849943165,0.26026361874850934,1000.0,0.004249457112880495,-0.5280390431179884,0.014662868398449215,0.017560970266045903,1935,1934,0.0,0.0001059567313421013,1.9048222553750946,False,False,True,2,5.137232505924631,,non-normal|heteroscedastic
2010-12,0.10843844264930108,1.7543151703384448e-06,138.9495494373136,0.02939110924296584,-1.441968157086118,0.011154710965868918,0.023617220577818173,1934,1934,0.0,3.3493458953300074e-10,1.9169015517364898,False,False,True,2,5.106938224940946,,non-normal|heteroscedastic
2011-01,0.030646275850723135,0.18375568216262567,104.81131341546852,0.050388869022609306,-0.10526143314890857,0.00918405732620432,0.012883285665110752,1934,1883,0.0,1.3774440771270607e-06,1.9359914431757415,False,False,True,2,4.632104876803616,,non-normal|heteroscedastic
2011-02,0.16399544890821402,8.171803392637126e-13,1000.0,0.007873367599127157,-0.5885029476190435,0.0115645497416562,0.02572498100154168,1883,1882,4.1980507162379125e-305,0.00012876154731711578,1.9730422640480072,False,False,True,2,4.483361836883057,,non-normal|heteroscedastic
2011-03,-0.055583781362864335,0.01593871428365656,568.9866029018293,0.02793170826899871,-0.20504615366051104,0.01574214160223148,0.01925134952530366,1882,1880,0.0,7.44755886404014e-07,1.9376516872307383,False,False,True,2,4.316019414679625,,non-normal|heteroscedastic
