co_code,status,reason,N,features_used,R²,Adj R²,F-stat,F p-value,AIC,BIC,pre_fails,pre_warns,post_fails,post_warns,coef_const,pval_const,coef_lag_ret,pval_lag_ret,coef_Momentum,pval_Momentum,coef_BM_sep,pval_BM_sep,coef_OpProf,pval_OpProf,coef_Inv,pval_Inv,coef_mktcap,pval_mktcap
4973,OK,,88.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.151626,0.088784,0.8599,0.528051,14.4765,31.8178,1.0,0.0,2.0,2.0,0.035193,0.969395,-0.101944,0.543235,-0.18882,0.093949,0.000168,0.96646,-0.000423,0.989716,-0.020006,0.078762,0.131997,0.269757
4974,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
4975,OK,,232.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.039821,0.014216,1.2773,0.268686,-227.5721,-203.4449,1.0,0.0,1.0,2.0,0.484955,0.054679,0.011388,0.863982,0.004918,0.720169,0.068541,0.016029,-0.007769,0.828781,-0.029458,0.484347,0.052082,0.043611
4976,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
4978,OK,,76.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.216306,0.148159,1.4102,0.223259,65.6472,81.9623,1.0,0.0,2.0,2.0,-1.058829,0.252188,-0.054078,0.770992,-0.143815,0.038014,0.066307,0.095621,0.032855,0.909244,-0.878687,0.130433,0.340381,0.01849
4979,SKIPPED,Insufficient obs (28) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
4980,OK,,76.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.315176,0.255626,4.7145,0.000447,-85.2469,-68.9318,1.0,0.0,3.0,2.0,-3.480726,0.013573,0.011637,0.936063,-0.14356,0.018845,0.175849,2.4e-05,-0.373668,0.41885,0.088611,0.478581,0.359199,0.001435
4981,OK,,145.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.188295,0.153003,3.9294,0.001173,15.0586,35.8958,1.0,0.0,2.0,2.0,-1.07683,0.019925,-0.135703,0.272517,-0.087617,0.000954,0.014296,0.00245,-0.110084,0.415473,0.029584,0.444221,0.207078,1e-05
4982,OK,,251.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.036393,0.012698,0.9636,0.450529,-544.5065,-519.8283,1.0,0.0,2.0,2.0,0.943081,0.0,-0.005987,0.942696,-0.037041,0.193977,0.080675,0.447794,0.040346,0.471893,0.356648,0.044156,0.002093,0.786432
4983,OK,,88.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.196634,0.137126,2.431,0.032735,-125.2137,-107.8724,1.0,0.0,1.0,2.0,0.432476,0.117466,0.023208,0.828445,-0.166701,0.001829,-0.107261,0.096037,-0.360148,0.041839,0.031634,0.70555,0.175969,0.001015
4984,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
4985,OK,,37.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.549983,0.45998,1.6838,0.159374,-27.8385,-16.5621,1.0,0.0,2.0,2.0,-4.904861,0.021906,-0.209891,0.267746,-0.132862,0.050864,0.722642,0.022703,0.683865,0.068239,-0.176141,0.068971,0.623882,0.006057
4986,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.028695,0.007348,0.8833,0.507515,-162.8654,-137.4219,1.0,0.0,2.0,2.0,0.89494,1e-06,0.081069,0.416091,0.010842,0.268834,0.007119,0.428639,0.00356,0.931595,0.061424,0.559445,0.00364,0.818506
4987,OK,,232.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.028601,0.002697,1.0508,0.393317,-82.532,-58.4049,1.0,0.0,2.0,2.0,0.834714,0.0,0.034241,0.748189,-0.003464,0.838909,0.035781,0.410983,0.007731,0.493895,-0.088682,0.105087,0.020513,0.062582
4988,OK,,64.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.332886,0.262663,2.9648,0.013717,-41.8062,-26.694,1.0,0.0,2.0,2.0,-2.183184,0.022537,0.105589,0.385139,-0.094008,0.012729,0.332799,0.015778,-0.004875,0.867034,-0.105915,0.470832,0.322805,0.002456
4989,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
4990,SKIPPED,Insufficient obs (28) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
4991,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
4992,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
4993,SKIPPED,Insufficient obs (12) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
4994,OK,,109.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.139437,0.088816,2.9543,0.010628,-41.5017,-22.6622,1.0,0.0,1.0,2.0,-0.238188,0.665037,-0.133767,0.287295,-0.084294,0.026479,0.044666,0.323152,-0.119927,0.243025,0.137571,0.120985,0.143874,0.007841
4995,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
4996,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.062575,0.041972,2.6121,0.017703,-652.8598,-627.4163,1.0,0.0,1.0,2.0,0.702706,1e-06,0.032133,0.597647,-0.025115,0.123377,0.111341,0.001307,0.000689,0.982186,-0.025704,0.393902,0.024111,0.038326
4997,OK,,96.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.31588,0.26976,5.4142,8.3e-05,-261.6706,-243.7201,1.0,0.0,0.0,2.0,-2.710086,0.002387,-0.176731,0.067914,-0.197111,0.003404,2.194074,1.2e-05,0.323031,0.041574,0.003357,0.986829,0.331011,1.2e-05
4998,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
4999,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5000,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5001,OK,,226.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.171565,0.148868,5.5714,2.1e-05,-120.5667,-96.6229,1.0,0.0,2.0,2.0,-0.78407,0.049665,-0.166004,0.049518,-0.001987,0.924616,0.56933,2e-06,0.119079,0.020639,0.045476,0.038211,0.185733,1e-06
5002,OK,,127.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.14218,0.099289,2.7055,0.016871,32.1156,52.0249,1.0,0.0,1.0,2.0,-0.001762,0.995011,0.013667,0.902492,0.007641,0.60073,0.07157,0.000412,-2.06186,0.00037,0.263187,0.040551,0.207136,8.3e-05
5003,OK,,268.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.034607,0.012414,1.6708,0.128398,-148.0415,-122.9046,1.0,0.0,1.0,2.0,0.985157,0.0,-0.112185,0.098886,-0.017485,0.378132,0.012725,0.076767,0.0108,0.457426,-0.043674,0.490933,0.016412,0.285496
5004,OK,,181.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.142198,0.112619,2.619,0.018644,-154.12,-131.7305,1.0,0.0,1.0,2.0,0.478485,0.237005,-0.003656,0.969766,-0.003193,0.725965,0.174819,0.004345,0.049044,0.580614,-0.0995,0.495195,0.048616,0.135491
5005,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5006,OK,,180.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.145834,0.11621,3.212,0.005136,-113.3845,-91.0338,1.0,0.0,2.0,2.0,-0.634378,0.138646,-0.008892,0.928511,-0.09566,0.008154,0.040164,0.0323,0.063085,0.493474,-0.330833,0.00253,0.157366,6.6e-05
5007,OK,,160.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.106945,0.071923,1.307,0.257254,-127.7801,-106.2539,1.0,0.0,1.0,2.0,0.329639,0.216352,-0.00558,0.948187,-0.024756,0.096753,0.186915,0.023082,0.129606,0.155458,0.020464,0.671457,0.069026,0.010401
5008,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5009,OK,,220.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.108582,0.083471,4.7635,0.000141,-128.2258,-104.4704,1.0,0.0,1.0,2.0,0.439302,0.002873,-0.063447,0.436598,-0.006604,0.643104,0.093149,2e-05,0.000215,0.996085,-0.20159,0.021904,0.068098,0.0
5010,OK,,172.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.08712,0.053924,2.1855,0.046844,-22.1457,-0.1132,1.0,0.0,1.0,2.0,0.213872,0.436247,-0.011906,0.923652,-0.024911,0.196807,0.049941,0.029575,-0.005396,0.218371,-0.00376,0.521133,0.08541,0.004691
5011,OK,,66.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.262614,0.187626,3.7618,0.003086,-104.0359,-88.7083,1.0,0.0,1.0,2.0,0.50512,0.053885,-0.193099,0.181803,-0.093265,0.058674,0.117815,0.040849,0.088416,0.725081,-0.064861,0.316363,0.116832,0.000365
5012,OK,,49.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.463376,0.386715,0.5431,0.772363,-2.0767,11.166,1.0,0.0,2.0,2.0,-2.804572,0.492655,0.318875,0.500305,-0.605124,0.210228,0.136522,0.190199,1.034541,0.115714,-0.37272,0.247618,0.466833,0.407265
5013,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5014,OK,,64.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.420846,0.359882,3.3752,0.006449,19.4067,34.5189,1.0,0.0,2.0,2.0,-3.845486,0.004948,-0.211339,0.205051,-0.173598,0.000184,0.647078,0.001033,-8.376258,0.15454,2.213864,0.224713,0.726032,0.000416
5015,OK,,205.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.076224,0.048231,4.2957,0.000428,-48.1031,-24.8421,1.0,0.0,1.0,2.0,0.273692,0.205196,-0.026232,0.775564,-0.052713,0.009734,0.023006,0.073949,-0.017419,0.367278,0.046599,0.779025,0.119191,8.6e-05
5017,OK,,262.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.136652,0.116338,6.1957,4e-06,-271.5593,-246.5809,1.0,0.0,2.0,2.0,0.29899,0.060811,-0.057623,0.423288,-0.036541,0.004536,0.134297,7.7e-05,0.24739,5e-05,-0.419113,2.1e-05,0.089834,4e-06
5018,SKIPPED,Insufficient obs (34) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5019,OK,,43.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.611188,0.546386,2.8261,0.023357,-5.2921,7.0363,0.0,0.0,2.0,2.0,-0.922497,0.172777,-0.283499,0.030765,-0.694965,0.002087,0.074544,0.004641,-3.937825,0.034908,0.506888,0.490336,0.384382,0.003054
5020,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5021,OK,,175.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.236003,0.208718,7.4156,0.0,-262.8856,-240.7321,1.0,0.0,2.0,2.0,-0.330799,0.317196,-0.111073,0.251596,-0.107257,0.001014,0.297959,3.2e-05,-0.81303,0.115183,-0.063501,0.035227,0.16588,1.1e-05
5022,OK,,256.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.021963,-0.001604,1.1305,0.345002,-42.71,-17.8937,1.0,0.0,1.0,2.0,0.767212,0.0,0.042861,0.638817,-0.006791,0.569204,0.071806,0.169758,0.008839,0.785574,-0.012872,0.630517,0.024921,0.032119
5023,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5024,OK,,40.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.698176,0.643299,13.4218,0.0,-88.4316,-76.6094,1.0,0.0,0.0,2.0,-2.619311,8e-06,-0.44366,0.006057,-0.074283,0.000384,0.197507,0.009923,-3.096808,1e-06,4.125518,0.000101,0.574885,0.0
5025,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.069311,0.048856,3.4671,0.002558,-697.0927,-671.6491,1.0,0.0,2.0,2.0,0.493144,0.046577,-0.153627,0.007864,0.015667,0.417087,0.463123,0.000556,0.057996,0.00438,-0.030499,0.798863,0.03803,0.004881
5026,OK,,76.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.136238,0.061129,1.6384,0.149761,-35.7716,-19.4565,1.0,0.0,1.0,2.0,0.932853,0.000161,0.115918,0.430206,-0.082293,0.006463,0.037424,0.510598,-0.01807,0.763104,-0.58966,0.142858,0.004606,0.805972
5027,OK,,238.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.085573,0.061821,3.6312,0.001836,-171.3337,-147.0278,1.0,0.0,1.0,2.0,0.751855,1e-06,-0.116158,0.093467,-0.010679,0.469354,0.076719,0.007003,0.125116,0.007449,-0.265173,0.001973,0.04982,0.007393
5028,OK,,180.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.233319,0.206729,4.655,0.000205,-83.3135,-60.9628,1.0,0.0,2.0,2.0,-0.496594,0.174867,-0.096507,0.200234,-0.095959,5.7e-05,0.17909,3e-05,0.39923,0.000109,0.280636,0.019782,0.171919,2.8e-05
5029,SKIPPED,Insufficient obs (8) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5030,OK,,226.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.193558,0.171463,5.4713,2.7e-05,-196.9371,-172.9934,1.0,0.0,2.0,2.0,-0.119761,0.589791,-0.123491,0.093798,-0.079475,0.000929,0.259572,1e-06,0.161776,0.003833,-0.107,0.021858,0.148617,0.0
5031,OK,,40.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.080885,-0.086227,0.2357,0.96167,22.2885,34.1106,1.0,0.0,1.0,2.0,1.030451,0.186287,0.159553,0.64194,0.00046,0.989691,0.008045,0.927008,-0.104827,0.865776,-0.014753,0.906807,-0.019886,0.795366
5032,OK,,205.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.038303,0.009161,1.5608,0.160423,-22.2149,1.0462,1.0,0.0,1.0,2.0,0.946393,0.0,-0.012736,0.877253,-0.005854,0.748535,0.009958,0.545856,0.035368,0.078599,0.06755,0.346665,0.005208,0.690003
5033,SKIPPED,Insufficient obs (12) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5034,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5035,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5036,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5038,OK,,121.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.168364,0.124594,3.0283,0.008748,-38.8767,-19.3062,1.0,0.0,1.0,1.0,-0.359664,0.386271,0.044283,0.718486,-0.204915,0.001229,-0.043533,0.103858,-0.111456,0.060783,-0.10364,0.260909,0.25198,0.001234
5040,OK,,202.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.102021,0.07439,3.8578,0.001164,-83.4533,-60.2954,1.0,0.0,1.0,2.0,0.259975,0.16958,-0.029598,0.704517,-0.06378,0.008108,0.083638,0.005316,0.135678,0.439125,0.069539,0.600027,0.113366,1.8e-05
5041,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5042,SKIPPED,Insufficient obs (3) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5043,OK,,148.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.169022,0.133661,3.3709,0.003895,-130.7236,-109.7431,1.0,0.0,2.0,2.0,0.411885,0.23221,-0.070147,0.692817,-0.111923,0.06846,0.166508,0.007428,-0.118589,0.427368,0.035606,0.817067,0.118581,0.003273
5044,SKIPPED,Insufficient obs (24) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5045,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.033583,0.012343,1.5421,0.164478,-161.9134,-136.4699,1.0,0.0,1.0,2.0,0.76868,0.0,0.054129,0.567949,-0.02063,0.090237,0.020677,0.208422,0.110335,0.02546,-0.106561,0.020535,0.021015,0.087736
5046,OK,,169.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.075663,0.041428,2.5186,0.023389,-109.2547,-87.3454,1.0,0.0,1.0,2.0,0.866816,1e-06,-0.087142,0.334423,-0.045991,0.028784,-0.004312,0.812944,0.111973,0.00445,-0.29313,0.006021,0.044448,0.05108
5047,OK,,202.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.109802,0.082411,4.7064,0.000169,-219.7414,-196.5835,1.0,0.0,2.0,2.0,0.214787,0.310763,0.050147,0.70224,-0.015788,0.322978,0.240193,1.2e-05,0.179941,0.002449,0.109558,0.10776,0.06685,0.00517
5048,OK,,84.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.365783,0.316364,4.2999,0.000863,-66.0544,-49.0387,1.0,0.0,1.0,2.0,-1.809286,0.014208,-0.2752,0.020888,-0.065702,0.036598,0.495944,0.000152,-0.123378,0.954541,0.299287,0.212151,0.389498,8e-06
5049,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5050,SKIPPED,Insufficient obs (31) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5051,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.021688,0.000187,0.9647,0.449487,-286.9812,-261.5377,1.0,0.0,1.0,2.0,0.77491,2e-06,0.077705,0.194605,-0.01732,0.34372,0.025214,0.248523,0.040718,0.150495,-0.080274,0.342981,0.012449,0.357435
5052,SKIPPED,Insufficient obs (25) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5053,OK,,196.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.262692,0.239285,9.2192,0.0,-207.8134,-184.8666,1.0,0.0,2.0,2.0,-0.14654,0.53635,-0.246693,0.000175,-0.037744,0.012816,0.098534,0.0,-0.240146,0.271501,-0.225342,0.029788,0.203317,0.0
5054,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.098878,0.079073,4.0374,0.000679,-224.3796,-198.9361,1.0,0.0,2.0,2.0,0.087794,0.681424,-0.006439,0.938479,-0.03397,0.047184,0.089432,2.7e-05,-0.08205,0.001421,0.093535,0.252019,0.114758,7e-06
5055,OK,,41.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.376486,0.266455,3.4026,0.009748,-37.8081,-25.8131,1.0,0.0,2.0,2.0,-1.069161,0.108055,-0.150199,0.318294,-0.026477,0.488658,0.432227,0.236206,-0.64295,0.056617,-0.143386,0.211199,0.399884,0.000802
5056,OK,,60.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.035099,-0.074135,0.3149,0.92644,-6.0371,8.6233,1.0,0.0,1.0,2.0,1.092837,0.036655,0.135062,0.467171,-0.006743,0.859246,-0.054964,0.715048,-0.202525,0.569299,-0.005792,0.704872,-0.014934,0.729253
5057,OK,,52.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.456956,0.384551,6.5164,5.3e-05,-67.7124,-54.0537,1.0,0.0,0.0,2.0,-2.228104,0.003752,-0.160118,0.345739,-0.128222,0.077856,0.580023,0.000664,0.855769,0.047723,0.000826,0.992633,0.351442,0.000212
5058,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5059,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5060,SKIPPED,Insufficient obs (12) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5061,OK,,160.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.238867,0.209018,7.0283,1e-06,-239.6577,-218.1315,1.0,0.0,1.0,2.0,-0.386956,0.172791,-0.244693,0.014576,-0.027262,0.209245,0.347619,0.0,0.315961,8e-06,-0.135973,0.208316,0.156848,0.0
5062,OK,,58.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.19786,0.10349,1.0574,0.400185,14.0658,28.4889,1.0,0.0,2.0,2.0,-0.728304,0.397749,-0.094383,0.549336,-0.045809,0.22365,0.20038,0.160082,0.612678,0.305674,-0.098507,0.072082,0.264006,0.037299
5063,SKIPPED,Insufficient obs (12) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5064,OK,,57.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.191849,0.094871,1.3523,0.252186,40.5629,54.8642,1.0,0.0,1.0,2.0,0.589939,0.184761,0.036876,0.850369,-0.051727,0.168498,-0.293518,0.541732,0.016191,0.813635,-0.126473,0.047648,0.124158,0.036638
5065,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5066,SKIPPED,Insufficient obs (34) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5067,OK,,76.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.151566,0.077789,2.2979,0.044244,-23.0332,-6.7181,1.0,0.0,1.0,2.0,-0.163958,0.783079,-0.102998,0.343541,-0.012626,0.558709,0.168545,0.064193,0.361895,0.023679,0.014078,0.420116,0.116147,0.021481
5068,OK,,52.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.192831,0.085208,0.642,0.696051,-84.7396,-71.0809,1.0,0.0,0.0,2.0,0.108421,0.950342,0.213452,0.190271,-0.03101,0.460949,0.706066,0.382404,0.088282,0.322944,-0.00665,0.865066,0.048398,0.750716
5069,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.033806,0.012571,2.6568,0.016036,-51.3194,-25.8759,1.0,0.0,1.0,1.0,0.673395,5.8e-05,-0.046716,0.508745,-0.030524,0.027025,0.054431,0.220718,-0.000104,0.68163,-0.169056,0.073733,0.056558,0.009319
5070,SKIPPED,Insufficient obs (28) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5071,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5072,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5073,OK,,268.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.106916,0.086385,3.8531,0.00106,-303.342,-278.2051,1.0,0.0,1.0,2.0,0.126427,0.537027,-0.089751,0.098919,-0.045874,0.02044,0.09055,2.3e-05,0.207724,0.047667,-0.069171,0.004959,0.126845,3e-06
5074,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5075,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5076,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.039278,0.018163,1.5981,0.1477,-439.5708,-414.1273,1.0,0.0,1.0,2.0,0.684833,8e-06,0.002661,0.965007,0.005112,0.766977,0.082342,0.019983,-0.016201,0.819679,-0.059341,0.180835,0.026848,0.010125
5077,OK,,256.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.068696,0.046255,4.4832,0.000248,-167.7572,-142.9409,1.0,0.0,1.0,1.0,0.209222,0.250029,-0.004376,0.934976,-0.024877,0.058915,0.242016,0.0,0.072297,0.198517,0.238227,0.029378,0.070586,1.5e-05
5078,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5079,OK,,172.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.22269,0.194425,8.2924,0.0,-151.8862,-129.8537,1.0,0.0,1.0,1.0,-0.669494,0.039372,-0.112898,0.234545,-0.023606,0.13556,0.143409,7.2e-05,-0.250981,0.009827,0.126712,0.440146,0.185724,0.0
5080,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.044365,0.023362,1.9896,0.067322,-434.1419,-408.6983,1.0,0.0,1.0,1.0,0.936171,1e-06,-0.099357,0.220464,-0.011618,0.417453,0.066732,0.001761,0.000266,0.985872,-0.01107,0.907146,0.009914,0.415205
5081,OK,,136.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.281681,0.248271,8.5066,0.0,-12.0435,8.3451,1.0,0.0,1.0,2.0,-0.716193,0.037425,-0.094982,0.428587,-0.136407,0.0,0.062228,1e-06,-0.139024,0.038415,0.21882,0.045841,0.282544,2e-06
5082,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5083,OK,,64.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.42152,0.360627,4.3428,0.001123,-87.388,-72.2758,1.0,0.0,0.0,2.0,-1.651855,0.011754,0.024202,0.860943,-0.167933,0.000523,0.059313,0.078699,-0.324819,0.002194,-0.25509,0.393241,0.279009,6.8e-05
5084,OK,,40.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.288779,0.159467,1.3753,0.253539,-72.5965,-60.7743,1.0,0.0,0.0,2.0,0.499765,0.922036,0.245678,0.181059,-0.041477,0.680488,3.671722,0.817439,-0.285665,0.433511,-0.126629,0.769717,0.026155,0.950162
5085,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5086,OK,,184.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.059375,0.027489,2.2349,0.041935,-217.5427,-195.0381,1.0,0.0,2.0,2.0,0.630687,0.023825,0.089704,0.442534,-0.055893,0.082501,0.031401,0.440194,0.339191,0.019251,-0.021397,0.613283,0.018949,0.37404
5087,SKIPPED,Insufficient obs (34) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5088,SKIPPED,Insufficient obs (28) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5089,OK,,148.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.130681,0.093688,4.709,0.000212,-119.2108,-98.2303,1.0,0.0,1.0,2.0,0.398571,0.016862,0.074257,0.537197,-0.014721,0.240922,0.085391,0.000105,0.157468,0.001334,-0.083619,0.057899,0.043458,0.01245
5090,OK,,244.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.117035,0.094681,5.2532,4.2e-05,-172.9725,-148.4923,1.0,0.0,2.0,2.0,0.620966,5e-06,-0.108211,0.139472,-0.036315,0.042605,0.060683,0.005917,0.202588,0.000207,-0.071236,0.000948,0.058977,1.5e-05
5091,OK,,64.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.499177,0.446459,4.8364,0.000471,-86.6142,-71.502,1.0,0.0,2.0,1.0,-3.819232,0.000133,-0.233002,0.025407,-0.259018,0.00015,0.195856,0.000932,-2.506854,0.010626,-1.610314,0.0808,0.645539,1e-06
5092,SKIPPED,Insufficient obs (28) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
5093,OK,,220.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.142511,0.118356,7.1466,1e-06,-95.1633,-71.4079,1.0,0.0,1.0,2.0,0.492354,0.044707,-0.136092,0.027731,-0.099341,0.000602,0.174707,0.003285,0.111031,0.090973,-0.102952,0.227345,0.07504,0.000619
